Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-06T04:00:00.000Z,20.75,20.9099998474,20.25,20.5799999237,113634400,0.0,0.0,T,AT,At&T Corp.,USD
2026-07-07T04:00:00.000Z,20.9200000763,21.2700004578,20.8600006104,21.0900001526,66438500,0.0,0.0,T,AT,At&T Corp.,USD
