address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,priceToBook,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,shortName,longName,displayName,trailingPegRatio
2401 Utah Avenue South,Seattle,WA,98134,United States,206 447 1575,https://www.starbucks.com,Restaurants,restaurants,Restaurants,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"Starbucks Corporation, together with its subsidiaries, operates as a roaster, marketer, and retailer of coffee internationally. The company operates through three segments: North America, International, and Channel Development. Its stores offer coffee, tea, and other beverages, roasted whole beans and ground coffees, complementary food, packaged coffees, single-serve products, and ready-to-drink beverages; and various food products, such as pastries, breakfast sandwiches, and lunch items. The company also licenses its trademarks through licensed stores, and grocery and foodservice accounts. The company offers its products under the Starbucks Coffee, Teavana, Seattle's Best Coffee, Ethos, and Starbucks Reserve brands. Starbucks Corporation was founded in 1971 and is based in Seattle, Washington.",381000,"[{'maxAge': 1, 'name': 'Mr. Brian R. Niccol', 'age': 51, 'title': 'Chairman & CEO', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 11111188, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Catherine R. Smith CPA', 'age': 61, 'title': 'Executive VP & CFO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 3306718, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mike  Grams', 'age': 54, 'title': 'EVP & COO', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 1380012, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Bao Giang Val Bauduin', 'age': 49, 'title': 'Principal Accounting Officer and Senior VP of Corporate Finance & Development', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 719698, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brady  Brewer', 'age': 52, 'title': 'Chief Executive Officer of Starbucks International', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 1300465, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sara  Kelly', 'age': 45, 'title': 'Executive VP & Chief Partner Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 1151889, 'exercisedValue': 502968, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Anand  Varadarajan', 'title': 'EVP & CTO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Pilar  Ramos', 'age': 52, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andy  Adams', 'title': 'Senior Vice President of Global Growth & Concepts', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Janet  Landers', 'title': 'Senior Vice President of Business Technology', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,5,9,2,7,1782864000,1767139200,http://investor.starbucks.com/phoenix.zhtml?c=99518&p=irol-IRHome,[],86400,2,103.61,104.29,101.85,104.29,103.61,104.29,101.85,104.29,2.48,2.39,1786665600,1.8778999,2.29,0.969,77.447365,34.242317,785159,785161,7624690,7929880,7929880,96.83,107.61,1,1,117394792448,116374767000,77.99,108.88,126.32,0.320313,3.0514665,102.1452,92.93525,2.47,0.023839397,USD,False,140799918080,0.03888,1137431997,1139700000,48070727,51873965,1778803200,1781481600,0.0422,0.00121,0.86551005,6.09,0.0469,1139700000,-7.429,1759017600,1790553600,1774742400,0.33,1495600000,1.33,3.00812,1.36,2:1,1428537600,3.66,26.097,0.08776903,0.19807422,0.62,1778803200,EQUITY,103.005,137.0,81.0,105.93548,110.0,2.38889,buy,31,1700300032,1.492,5395299840,24408500224,0.261,0.922,38471598080,33.815,0.07377,8424000000,-1304087552,4345699840,0.326,0.088,0.21897,0.14024,0.084180005,USD,SBUX,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,1.33,3.00812,2.38251,43.233818,0.8597946,0.008417376,10.069748,0.108352296,-13.865257,15,0,2.4 - Buy,False,True,709565400000,-0.60500336,101.85 - 104.29,NasdaqGS,7624690,25.015,0.32074624,77.99 - 108.88,-5.875,-0.053958487,8.776903,1787875200,1777406400,1785355200,1785355200,1777407300,1777407300,True,[],1783521176,NMS,finmb_34745,America/New_York,EDT,-14400000,us_market,False,-0.5839237,103.005,REGULAR,Starbucks Corporation,Starbucks Corporation,Starbucks,1.3588
