Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-07T04:00:00.000Z,88.0299987793,88.5699996948,86.8899993896,87.1800003052,10025500,0.0,0.0,WFC,富国银行,Wells Fargo & Company,USD
