address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,marketState,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
700 Anderson Hill Road,Purchase,NY,10577,United States,(914) 253-2000,https://www.pepsico.com,Beverages - Non-Alcoholic,beverages-non-alcoholic,Beverages - Non - Alcoholic,Consumer Defensive,consumer-defensive,Consumer Defensive,"PepsiCo, Inc. engages in the manufacture, marketing, distribution, and sale of various beverages and convenient foods worldwide. The company operates through six segments: PepsiCo Foods North America; PepsiCo Beverages North America; International Beverages Franchise; Europe, Middle East and Africa; Latin America Foods; and Asia Pacific Foods. It offers cereals, chips, dips, granola bars, oatmeal, pasta, rice, and syrups and mixes; refrigerated dips and spreads; beverage concentrates, fountain syrups, and finished goods; and ready-to-drink tea and coffee products. The company also provides SodaStream sparkling water makers and related products, as well as various dairy products under the Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. PepsiCo, Inc. was founded in 1898 and is based in Purchase, New York.",306000,"[{'maxAge': 1, 'name': 'Mr. Ramon Luis Laguarta', 'age': 61, 'title': 'Chairman & CEO', 'yearBorn': 1964, 'fiscalYear': 2025, 'totalPay': 8227970, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stephen T. Schmitt', 'age': 51, 'title': 'Executive Vice President & CFO', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 3196609, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Rebecca  Schmitt', 'age': 51, 'title': 'Executive VP & Chief People Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 3894654, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Silviu Yeugeniu Popovici', 'age': 57, 'title': 'Chief Executive Officer of Europe, Middle East & Africa', 'yearBorn': 1968, 'fiscalYear': 2025, 'totalPay': 3613570, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven C. Williams', 'age': 59, 'title': 'Executive VP & Vice Chairman of Global Chief Commercial Officer & Corporate Affairs', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 2634533, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregg  Roden', 'title': 'Executive VP & COO', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tara  Glasgow', 'title': 'Executive VP & Chief Science Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David J. Flavell', 'age': 53, 'title': 'Executive VP, General Counsel & Corporate Secretary', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jane Caroline Wakely', 'age': 53, 'title': 'Executive VP, Chief Consumer & Marketing Officer and Chief Growth Officer of International Foods', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Stephen  Kehoe', 'title': 'Executive VP, & Chairman of PepsiCo Foundation & Chief Corporate Affairs Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",8,4,5,3,4,1782864000,1767139200,http://www.pepsico.com/Investors.html,[],86400,2,144.98,145.72,142.82,145.99,144.98,145.72,142.82,145.99,5.92,4.08,1780617600,0.8932,3.03,0.368,22.62736,15.851354,1304979,1305179,7873168,9786330,9786330,138.33,151.17,1,1,196716478464,195844231856,132.96,171.48,196.88,0.543981,2.060959,146.9888,150.1076,5.69,0.039246794,USD,False,240207069184,0.09149,1362873025,1366768315,31455776,24887206,1778803200,1781481600,0.023,0.00182,0.80723,3.65,0.0256,1366940966,15.631,9.206705,1766793600,1798329600,1774051200,0.269,8732999680,6.36,9.07872,1.54,2:1,833328000,2.517,12.848,0.07807851,0.19807422,1.423,1772755200,EQUITY,143.91,195.0,132.0,165.54546,169.5,2.58333,hold,22,10828000256,7.922,18695999488,52728000512,0.667,0.897,95448997888,244.837,69.785,0.090909995,0.43879002,51908001792,8746250240,13100999680,0.278,0.085,0.54383,0.19587,0.16961999,USD,PEP,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Pepsico, Inc.","PepsiCo, Inc.",[],1783521267,NMS,finmb_32854,America/New_York,EDT,-14400000,us_market,False,-0.7380274,143.91,True,76253400000,REGULAR,-1.0699921,142.82 - 145.99,NasdaqGS,7873168,10.949997,0.08235557,132.96 - 171.48,-27.569992,-0.16077672,7.807851,1782777600,1783600200,1783600200,1783600200,1783627200,1783627200,False,6.36,9.07872,8.63882,16.658525,-3.0787964,-0.02094579,-6.1976013,-0.041287724,15,0,2.6 - Hold,False,PepsiCo,1.5427
