Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-07-06T04:00:00.000Z,280.0599975586,281.0199890137,273.5799865723,279.5,6744000,0.0,0.0,MCD,麦当劳,Mcdonald'S Corporation,USD
2026-07-07T04:00:00.000Z,283.799987793,287.1000061035,281.3800048828,282.2099914551,3685800,0.0,0.0,MCD,麦当劳,Mcdonald'S Corporation,USD
